SOORTSCODE;ABUNDANTIE;WAARNEMER1;WAARNEMER2;WAARNEMER3;Datum;MAAND;JAAR;SCHAAL;OPMERKING;X_PROJ;Y_PROJ;;;;;;;;;;;;;
hermimon;b;gompw;;;27/06/2016;6;2016;Foretrex201;;22439,67;198936,82;;;;;;;;;;;;;
hermimon;d;gompw;;;27/06/2016;6;2016;Foretrex201;;22444,16;198929,99;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22508,90;198796,00;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22503,93;198791,60;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22506,04;198790,70;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22499,07;198790,64;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22497,37;198793,53;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22492,67;198801,13;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22492,31;198810,04;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22489,79;198812,57;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22485,60;198814,05;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22482,29;198822,19;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22476,38;198824,12;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22458,82;198867,13;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22457,55;198873,67;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22456,74;198873,10;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22458,18;198887,64;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22459,24;198884,16;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22461,62;198876,44;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22467,23;198871,02;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22474,27;198862,48;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22481,44;198830,59;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22481,54;198827,95;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22485,78;198825,55;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22492,22;198820,81;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22493,01;198813,48;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22498,39;198805,40;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22501,22;198800,27;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22505,66;198800,64;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22500,72;198807,20;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22491,86;198816,58;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22489,41;198821,04;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22486,97;198825,05;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22483,88;198832,25;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22485,24;198837,10;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22465,83;198874,05;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22457,25;198890,27;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22460,20;198891,67;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22472,57;198881,11;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22479,73;198869,15;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22478,34;198868,93;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22489,84;198834,02;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22489,66;198831,12;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22492,26;198827,99;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22501,25;198817,85;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22503,45;198813,10;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22504,55;198809,64;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22503,44;198807,61;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22502,96;198807,03;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22508,00;198802,66;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22501,09;198815,36;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22497,81;198821,72;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22488,80;198836,41;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22491,11;198843,97;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22477,64;198868,94;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22569,16;198841,60;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22566,13;198847,66;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22563,28;198849,64;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22559,64;198853,22;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22556,59;198859,04;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22557,12;198861,93;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22558,42;198863,64;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22552,93;198873,93;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22550,32;198876,13;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22557,14;198874,69;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22560,37;198870,11;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22562,34;198865,51;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22565,44;198856,18;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22567,76;198854,38;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22570,36;198849,34;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22572,76;198840,99;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22574,15;198847,82;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22571,68;198857,68;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22568,41;198861,32;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22563,23;198870,21;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22562,45;198873,63;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22572,41;198870,58;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22576,43;198852,06;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22581,19;198851,21;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22578,69;198856,24;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22581,21;198858,77;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22573,57;198869,07;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22581,75;198872,27;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22585,04;198866,31;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22585,88;198859,08;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22587,84;198862,04;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22605,72;198877,76;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22611,32;198879,54;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22635,04;198907,63;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22665,03;198912,70;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22664,96;198918,22;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22665,05;198904,52;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22684,37;198894,60;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22721,94;198871,23;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22731,74;198874,24;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22739,07;198872,42;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22742,68;198874,08;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22751,72;198873,46;;;;;;;;;;;;;
hermimon;a;gompw;;;30/06/2016;6;2016;Foretrex201;;22633,43;198866,41;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22609,61;198836,51;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22607,54;198833,80;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22611,74;198832,55;;;;;;;;;;;;;
hermimon;b;gompw;;;30/06/2016;6;2016;Foretrex201;;22619,31;198827,89;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22627,61;198823,82;;;;;;;;;;;;;
hermimon;c;gompw;;;30/06/2016;6;2016;Foretrex201;;22615,32;198816,48;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22611,39;198814,52;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22607,54;198809,45;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22605,52;198805,96;;;;;;;;;;;;;
hermimon;d;gompw;;;30/06/2016;6;2016;Foretrex201;;22598,37;198805,41;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22595,19;198809,59;;;;;;;;;;;;;
hermimon;e;gompw;;;30/06/2016;6;2016;Foretrex201;;22590,70;198808,69;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22490,50;198908,26;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22469,73;198931,12;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22477,00;198944,13;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22517,17;198960,24;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22529,94;198933,67;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22479,23;198924,39;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22488,52;198932,80;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22492,15;198936,90;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22546,12;198945,79;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22555,22;198944,74;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22550,86;198952,36;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22586,92;198946,51;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22571,34;198942,48;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22607,43;198986,94;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22617,22;199025,67;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22620,72;199028,17;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22649,74;199002,72;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22624,17;199010,32;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22638,72;199011,99;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22654,76;198982,43;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22658,06;198975,18;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22659,84;198971,01;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22665,94;198969,85;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22657,52;198958,07;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22667,66;198935,29;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22653,66;198929,06;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22632,99;198986,02;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22646,16;198986,82;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22659,98;198947,82;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22671,52;198939,99;;;;;;;;;;;;;
hermimon;c;gompw;;;4/07/2016;7;2016;Foretrex201;;22651,39;198945,40;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22648,16;198961,58;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22655,04;198947,56;;;;;;;;;;;;;
hermimon;b;gompw;;;4/07/2016;7;2016;Foretrex201;;22657,43;198944,41;;;;;;;;;;;;;
hermimon;a;gompw;;;4/07/2016;7;2016;Foretrex201;;22664,41;198941,66;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22526,86;198882,57;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22525,08;198871,11;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22524,33;198872,77;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22525,08;198870,15;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22525,83;198868,74;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22525,68;198866,60;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22526,77;198854,19;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22529,88;198845,88;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22527,50;198845,41;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22528,77;198838,96;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22529,72;198832,12;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22530,14;198838,53;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22530,08;198839,75;;;;;;;;;;;;;
hermimon;d;gompw;;;5/07/2016;7;2016;Foretrex201;;22523,46;198849,35;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22520,49;198857,03;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22517,77;198865,49;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22516,65;198871,75;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22515,31;198874,26;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22513,91;198878,38;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22519,01;198881,29;;;;;;;;;;;;;
hermimon;e;gompw;;;5/07/2016;7;2016;Foretrex201;;22522,82;198872,97;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22742,83;198975,90;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22747,61;198979,03;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22714,25;198978,81;;;;;;;;;;;;;
hermimon;a;gompw;;;5/07/2016;7;2016;Foretrex201;;22718,94;198975,78;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22701,60;199015,23;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22687,09;199014,35;;;;;;;;;;;;;
hermimon;a;gompw;;;5/07/2016;7;2016;Foretrex201;;22683,44;199030,00;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22702,32;199037,66;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22705,48;199044,58;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22781,16;199050,99;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22776,84;199043,67;;;;;;;;;;;;;
hermimon;a;gompw;;;5/07/2016;7;2016;Foretrex201;;22779,18;199030,54;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22782,78;199017,59;;;;;;;;;;;;;
hermimon;a;gompw;;;5/07/2016;7;2016;Foretrex201;;22785,04;199012,96;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22781,95;199007,88;;;;;;;;;;;;;
hermimon;a;gompw;;;5/07/2016;7;2016;Foretrex201;;22773,51;199005,33;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22773,25;199042,54;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22774,22;199039,23;;;;;;;;;;;;;
hermimon;c;gompw;;;5/07/2016;7;2016;Foretrex201;;22771,67;199034,54;;;;;;;;;;;;;
hermimon;a;gompw;;;5/07/2016;7;2016;Foretrex201;;22774,78;199022,15;;;;;;;;;;;;;
hermimon;a;gompw;;;5/07/2016;7;2016;Foretrex201;;22778,15;199018,28;;;;;;;;;;;;;
hermimon;b;gompw;;;5/07/2016;7;2016;Foretrex201;;22763,50;199038,76;;;;;;;;;;;;;
hermimon;d;gompw;;;8/07/2016;7;2016;Foretrex201;;22597,03;198797,45;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22586,50;198794,86;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22572,79;198787,65;;;;;;;;;;;;;
hermimon;f;gompw;;;8/07/2016;7;2016;Foretrex201;;22561,05;198789,05;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22555,50;198787,12;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22550,71;198781,16;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22543,84;198779,30;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22537,94;198779,69;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22544,78;198772,53;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22553,19;198775,83;;;;;;;;;;;;;
hermimon;d;gompw;;;8/07/2016;7;2016;Foretrex201;;22548,23;198757,73;;;;;;;;;;;;;
hermimon;d;gompw;;;8/07/2016;7;2016;Foretrex201;;22559,25;198754,07;;;;;;;;;;;;;
hermimon;c;gompw;;;8/07/2016;7;2016;Foretrex201;;22568,55;198753,93;;;;;;;;;;;;;
hermimon;c;gompw;;;8/07/2016;7;2016;Foretrex201;;22582,58;198751,05;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22565,54;198769,41;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22558,83;198764,16;;;;;;;;;;;;;
hermimon;b;gompw;;;8/07/2016;7;2016;Foretrex201;;22552,52;198761,89;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22561,56;198779,39;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22564,99;198783,13;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22575,27;198781,87;;;;;;;;;;;;;
hermimon;d;gompw;;;8/07/2016;7;2016;Foretrex201;;22574,69;198775,48;;;;;;;;;;;;;
hermimon;b;gompw;;;8/07/2016;7;2016;Foretrex201;;22581,41;198776,21;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22587,86;198776,93;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22594,10;198777,12;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22600,98;198779,35;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22594,91;198785,84;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22600,59;198792,63;;;;;;;;;;;;;
hermimon;b;gompw;;;8/07/2016;7;2016;Foretrex201;;22607,52;198797,61;;;;;;;;;;;;;
hermimon;e;gompw;;;8/07/2016;7;2016;Foretrex201;;22591,93;198786,35;;;;;;;;;;;;;
hermimon;d;gompw;;;8/07/2016;7;2016;Foretrex201;;22586,21;198781,90;;;;;;;;;;;;;
hermimon;b;gompw;;;8/07/2016;7;2016;Foretrex201;;22582,45;198779,54;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;2/08/2016;8;2016;Foretrex201;;23372,92;198965,08;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;2/08/2016;8;2016;Foretrex201;;23358,18;198936,11;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;2/08/2016;8;2016;Foretrex201;;23357,95;198933,11;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;4/08/2016;8;2016;Foretrex201;;23376,11;198959,03;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;9/08/2016;8;2016;Foretrex201;;23435,49;198825,61;;;;;;;;;;;;;
hermimon;f;gompw;eenad;;9/08/2016;8;2016;Foretrex201;;23450,65;198897,71;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;10/08/2016;8;2016;Foretrex201;;23811,25;199445,45;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;17/08/2016;8;2016;Foretrex201;;22892,50;199358,87;;;;;;;;;;;;;
hermimon;a;gompw;eenad;;17/08/2016;8;2016;Foretrex201;;22982,94;199141,35;;;;;;;;;;;;;
hermimon;c;gompw;eenad;;17/08/2016;8;2016;Foretrex201;;23005,19;199158,66;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;26/08/2016;8;2016;Foretrex201;;23089,48;199281,26;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;16/08/2016;8;2016;Foretrex201;;22617,89;199164,76;;;;;;;;;;;;;
hermimon;a;gompw;eenad;;28/08/2016;8;2016;Foretrex201;;23147,02;198983,80;;;;;;;;;;;;;
hermimon;c;gompw;eenad;;28/08/2016;8;2016;Foretrex201;;23114,49;198974,40;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;28/08/2016;8;2016;Foretrex201;;23132,31;198960,79;;;;;;;;;;;;;
hermimon;a;gompw;eenad;;31/08/2016;8;2016;Foretrex201;;22710,92;198688,13;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;31/08/2016;8;2016;Foretrex201;;22740,13;198669,93;;;;;;;;;;;;;
hermimon;b;gompw;eenad;;31/08/2016;8;2016;Foretrex201;;22782,59;198669,72;;;;;;;;;;;;;
hermimon;a;gompw;eenad;;31/08/2016;8;2016;Foretrex201;;22756,73;198753,04;;;;;;;;;;;;;
hermimon;c;gompw;eenad;;31/08/2016;8;2016;Foretrex201;;22819,59;198732,14;;;;;;;;;;;;;
hermimon;a;gompw;eenad;;31/08/2016;8;2016;Foretrex201;;22835,80;198700,45;;;;;;;;;;;;;
hermimon;a;gompw;eenad;;31/08/2016;8;2016;Foretrex201;;22771,71;198696,60;;;;;;;;;;;;;
hermimon;c;gompw;eenad;;31/08/2016;8;2016;Foretrex201;;22788,43;198691,16;;;;;;;;;;;;;
hermimon;b;gompw;;;1/07/2016;7;2016;Foretrex201;;22729,36;198870,04;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22734,43;198892,80;;;;;;;;;;;;;
hermimon;a;gompw;;;1/07/2016;7;2016;Foretrex201;;22738,43;198889,86;;;;;;;;;;;;;
