id;naam_nl;naam_lat;speciesid;datum;invoerdatum;aantal;gedrag;kleed;geslacht;wnr_id;wnr;x;y;utm1;ifbl_tag;ifbl_uur;gebied;gemeente;deelgemeente;provincie;typewaarneming;status;embargo_datum;toestemming_wnr;Floron-code;precisie;soortgroep;familie;aanleverdatum;;Meetnet/Nieuw;Protocol
119206756;Grote bremraap;Orobanche rapum-genistae;2662;26/05/2016;26/05/2016;23;ter plaatse;onbekend;onbekend;70242;Frederic Gabrys;195322,2748;183463,2743;FS4147;d6-41-32;d6-41;Assent - Luienberg;Bekkevoort;Assent;Vlaams-Brabant;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;C;25;Planten;Orobanchaceae;15/11/2016;;M;
119206758;Grote bremraap;Orobanche rapum-genistae;2662;26/05/2016;26/05/2016;8;ter plaatse;onbekend;onbekend;70242;Frederic Gabrys;195316,8389;183470,1137;FS4147;d6-41-32;d6-41;Assent - Luienberg;Bekkevoort;Assent;Vlaams-Brabant;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Orobanchaceae;15/11/2016;;M;
119206759;Grote bremraap;Orobanche rapum-genistae;2662;26/05/2016;26/05/2016;25;ter plaatse;onbekend;onbekend;70242;Frederic Gabrys;195310,4012;183468,288;FS4147;d6-41-32;d6-41;Assent - Luienberg;Bekkevoort;Assent;Vlaams-Brabant;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Orobanchaceae;15/11/2016;;M;
119210075;Grote bremraap;Orobanche rapum-genistae;2662;26/05/2016;26/05/2016;25;ter plaatse;onbekend;onbekend;82883;Kris Pacquée;195309,5619;183468,4642;FS4147;d6-41-32;d6-41;Assent - Luienberg;Bekkevoort;Assent;Vlaams-Brabant;WinObs;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Orobanchaceae;15/11/2016;;M;
119210076;Grote bremraap;Orobanche rapum-genistae;2662;26/05/2016;26/05/2016;8;ter plaatse;onbekend;onbekend;82883;Kris Pacquée;195312,9701;183470,0045;FS4147;d6-41-32;d6-41;Assent - Luienberg;Bekkevoort;Assent;Vlaams-Brabant;WinObs;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;C;25;Planten;Orobanchaceae;15/11/2016;;M;
119210077;Grote bremraap;Orobanche rapum-genistae;2662;26/05/2016;26/05/2016;23;ter plaatse;onbekend;onbekend;82883;Kris Pacquée;195314,7713;183469,4234;FS4147;d6-41-32;d6-41;Assent - Luienberg;Bekkevoort;Assent;Vlaams-Brabant;WinObs;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Orobanchaceae;15/11/2016;;M;
119472879;Grote bremraap;Orobanche rapum-genistae;2662;31/05/2016;2/06/2016;1;ter plaatse;onbekend;onbekend;57117;Ria De Nève;195312,8943;183458,839;FS4147;d6-41-32;d6-41;Assent - Luienberg;Bekkevoort;Assent;Vlaams-Brabant;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;E;25;Planten;Orobanchaceae;15/11/2016;;M;
119306728;Grote bremraap;Orobanche rapum-genistae;2662;25/05/2016;28/05/2016;0;ter plaatse;onbekend;onbekend;44902;Jp Nijns;198048,8928;184675,9367;FS4448;d6-42-13;d6-42;Diest - Kloosterberg;Diest;Webbekom;Vlaams-Brabant;losse waarneming;Onbehandeld;1/01/1980;3;0;615;Planten;Orobanchaceae;15/11/2016;;M;
117891992;Harlekijn;Anacamptis morio;2653;3/05/2016;3/05/2016;1;ter plaatse;onbekend;onbekend;40608;Wouter Van Landuyt;33508,32816;204418,8936;DS7965;c0-48-24;c0-48;Oostduinkerke - Karthuizerduinen;Koksijde;Oostduinkerke;West-Vlaanderen;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;A;25;Planten;Orchidaceae;15/11/2016;;M;
118037819;Harlekijn;Anacamptis morio;2653;5/05/2016;6/05/2016;23;ter plaatse;onbekend;onbekend;70260;Luc Vervoort;186192,5154;186578,0352;FS3250;d5-37-33;d5-37;Rillaar - Rommelaar;Aarschot;Rillaar;Vlaams-Brabant;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Orchidaceae;15/11/2016;;M;
120299446;Kleine schorseneer;Scorzonera humilis;2742;7/06/2016;23/06/2016;35;ter plaatse;bloeiend;onbekend;70260;Luc Vervoort;179996,8312;184939,6024;FS2648;d5-45-14;d5-45;Betekom - Vorsdonkbos;Aarschot;Gelrode;Vlaams-Brabant;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;30/06/2025;3;D;10;Planten;Asteraceae;15/11/2016;;M;
118956300;Kleine schorseneer;Scorzonera humilis;2742;20/05/2016;20/05/2016;1;ter plaatse;onbekend;onbekend;48170;Ramaekers Jos;225131,377;178533,4746;FS7143;d6-58-44;d6-58;Diepenbeek - Dorpsbemden West;Diepenbeek;Diepenbeek;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;A;25;Planten;Asteraceae;15/11/2016;;M;
118956342;Kleine schorseneer;Scorzonera humilis;2742;20/05/2016;20/05/2016;1;ter plaatse;onbekend;onbekend;48170;Ramaekers Jos;225075,8594;178585,9781;FS7143;d6-58-44;d6-58;Diepenbeek - Dorpsbemden West;Diepenbeek;Diepenbeek;Limburg;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;A;25;Planten;Asteraceae;15/11/2016;;M;
118956337;Kleine schorseneer;Scorzonera humilis;2742;20/05/2016;20/05/2016;50;ter plaatse;onbekend;onbekend;48170;Ramaekers Jos;225065,9459;178586,4616;FS7143;d6-58-44;d6-58;Diepenbeek - Dorpsbemden West;Diepenbeek;Diepenbeek;Limburg;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;D;25;Planten;Asteraceae;15/11/2016;;M;
118956329;Kleine schorseneer;Scorzonera humilis;2742;20/05/2016;20/05/2016;35;ter plaatse;onbekend;onbekend;48170;Ramaekers Jos;225098,2899;178534,1731;FS7143;d6-58-44;d6-58;Diepenbeek - Dorpsbemden West;Diepenbeek;Diepenbeek;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;D;25;Planten;Asteraceae;15/11/2016;;M;
118956308;Kleine schorseneer;Scorzonera humilis;2742;20/05/2016;20/05/2016;40;ter plaatse;onbekend;onbekend;48170;Ramaekers Jos;225157,8075;178568,7903;FS7143;d6-58-44;d6-58;Diepenbeek - Dorpsbemden West;Diepenbeek;Diepenbeek;Limburg;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;D;25;Planten;Asteraceae;15/11/2016;;M;
118956340;Kleine schorseneer;Scorzonera humilis;2742;20/05/2016;20/05/2016;60;ter plaatse;onbekend;onbekend;48170;Ramaekers Jos;225078,4383;178584,9121;FS7143;d6-58-44;d6-58;Diepenbeek - Dorpsbemden West;Diepenbeek;Diepenbeek;Limburg;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;E;25;Planten;Asteraceae;15/11/2016;;M;
118956334;Kleine schorseneer;Scorzonera humilis;2742;20/05/2016;20/05/2016;70;ter plaatse;onbekend;onbekend;48170;Ramaekers Jos;225083,1166;178560,0272;FS7143;d6-58-44;d6-58;Diepenbeek - Dorpsbemden West;Diepenbeek;Diepenbeek;Limburg;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;E;25;Planten;Asteraceae;15/11/2016;;M;
118956328;Kleine schorseneer;Scorzonera humilis;2742;20/05/2016;20/05/2016;240;ter plaatse;onbekend;onbekend;48170;Ramaekers Jos;225112,7276;178520,6321;FS7143;d6-58-44;d6-58;Diepenbeek - Dorpsbemden West;Diepenbeek;Diepenbeek;Limburg;ObsMapp;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;E;25;Planten;Asteraceae;15/11/2016;;M;
125914602;Kleine wolfsklauw;Diphasiastrum tristachyum;409332;8/09/2016;28/10/2016;1;ter plaatse;onbekend;onbekend;96691;Joseph Gorissen ;238363,9743;186863,8727;FS8451;d7-34-33;d7-34;Maasmechelen - Mechelse Heide - Beschermde zone;Maasmechelen;Mechelen-aan-de-Maas;Limburg;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;A;100;Planten;Lycopodiaceae;26/01/2017;;M;
125914591;Kleine wolfsklauw;Diphasiastrum tristachyum;409332;8/09/2016;28/10/2016;1;ter plaatse;onbekend;onbekend;96691;Joseph Gorissen ;238100,5961;186175,539;FS8450;d7-34-33;d7-34;Maasmechelen - Mechelse Heide - Beschermde zone;Maasmechelen;Mechelen-aan-de-Maas;Limburg;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;E;10;Planten;Lycopodiaceae;26/01/2017;;M;
124471039;Klimopklokje;Wahlenbergia hederacea;2812;28/08/2016;12/10/2016;0;ter plaatse;onbekend;onbekend;40763;werner van hove;182649,4671;218358,7541;FS2882;b5-56-33;b5-56;Lille - Gemeentebossen;Lille;Lille;Antwerpen;losse waarneming;Onbehandeld;1/01/1980;3;0;10;Planten;Campanulaceae;15/11/2016;;M;
124471030;Klimopklokje;Wahlenbergia hederacea;2812;28/08/2016;12/10/2016;0;ter plaatse;onbekend;onbekend;40763;werner van hove;179714,593;215442,965;FS2579;c5-15-32;c5-15;Lille - Kindernouwbeekvallei - Zulven;Lille;Wechelderzande;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;0;10;Planten;Campanulaceae;15/11/2016;;M;
120309173;Klimopklokje;Wahlenbergia hederacea;2812;23/06/2016;23/06/2016;1;ter plaatse;onbekend;onbekend;40004;Roosmarijn Steeman;180246,7164;215970,4432;FS2579;c5-15-41;c5-15;Lille - Kindernouwbeekvallei - Den Eurst;Lille;Wechelderzande;Antwerpen;ObsMapp;Goedgekeurd op basis van kennisregels;1/01/2007;3;C;25;Planten;Campanulaceae;15/11/2016;;M;
123222114;Klimopklokje;Wahlenbergia hederacea;2812;2/09/2016;2/09/2016;0;ter plaatse;onbekend;onbekend;57779;andre vanhoof;206727,6162;212240,2698;FS5276;c6-24-13;c6-24;Mol - Buitengoor;Mol;Mol;Antwerpen;losse waarneming;Onbehandeld;1/01/1980;3;0;100;Planten;Campanulaceae;15/11/2016;;M;
120294684;Klimopklokje;Wahlenbergia hederacea;2812;23/06/2016;23/06/2016;101;ter plaatse;bloeiend;onbekend;40372;Vic Van Dyck;191717,3441;196543,5219;FS3760;d5-18-14;d5-18;Veerle - Watereinde/Steenrotsen Varendonk - Watereinde;Laakdal;Varendonk;Antwerpen;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;1/01/1980;3;E;10;Planten;Campanulaceae;15/11/2016;;M;
122502339;Koprus;Juncus capitatus;2581;18/07/2016;15/08/2016;0;ter plaatse;onbekend;onbekend;82883;Kris Pacquée;196801,0942;189676,047;FS4253;d6-31-21;d6-31;Molenstede - Zandgroeve;Diest;Molenstede;Vlaams-Brabant;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;0;100;Planten;Juncaceae;15/11/2016;;M;
122502272;Koprus;Juncus capitatus;2581;18/07/2016;15/08/2016;0;ter plaatse;onbekend;onbekend;82883;Kris Pacquée;196926,4167;189805,3379;FS4353;d6-31-21;d6-31;Vallei van de Drie Beken - Asdonk;Diest;Molenstede;Vlaams-Brabant;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;0;100;Planten;Juncaceae;15/11/2016;;M;
120349936;Koprus;Juncus capitatus;2581;24/06/2016;25/06/2016;7;ter plaatse;onbekend;onbekend;82883;Kris Pacquée;197254,1216;189890,3063;FS4353;d6-31-22;d6-31;Molenstede - Dassenaarde;Diest;Molenstede;Vlaams-Brabant;WinObs;Goedgekeurd op basis van expertoordeel;1/01/2007;3;C;25;Planten;Juncaceae;15/11/2016;;M;
120349937;Koprus;Juncus capitatus;2581;24/06/2016;25/06/2016;20;ter plaatse;onbekend;onbekend;82883;Kris Pacquée;197198,3572;189831,1277;FS4353;d6-31-22;d6-31;Molenstede - Dassenaarde;Diest;Molenstede;Vlaams-Brabant;WinObs;Goedgekeurd op basis van expertoordeel;1/01/2007;3;C;25;Planten;Juncaceae;15/11/2016;;M;
120349935;Koprus;Juncus capitatus;2581;24/06/2016;25/06/2016;10;ter plaatse;onbekend;onbekend;82883;Kris Pacquée;197221,808;189888,2226;FS4353;d6-31-22;d6-31;Molenstede - Dassenaarde;Diest;Molenstede;Vlaams-Brabant;WinObs;Goedgekeurd op basis van expertoordeel;1/01/2007;3;C;25;Planten;Juncaceae;15/11/2016;;M;
120349938;Koprus;Juncus capitatus;2581;24/06/2016;25/06/2016;50;ter plaatse;onbekend;onbekend;82883;Kris Pacquée;197170,0028;189839,3097;FS4353;d6-31-22;d6-31;Molenstede - Dassenaarde;Diest;Molenstede;Vlaams-Brabant;WinObs;Goedgekeurd op basis van bewijsmateriaal;1/01/2007;3;D;25;Planten;Juncaceae;15/11/2016;;M;
122612637;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;1;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149887,6009;220257,2998;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;A;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612387;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;7;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149899,7629;220267,3768;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612377;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;10;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149891,9047;220291,4501;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612378;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;23;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149894,3371;220288,091;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612382;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;23;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149894,5241;220280,9997;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612640;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;7;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149885,5429;220272,4156;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612639;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;18;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149883,6718;220267,0038;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612636;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;10;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149881,239;220236,0257;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612534;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;14;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149882,1748;220254,5006;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612384;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;12;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149899,0145;220272,0422;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612498;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;40;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149898,453;220250,0217;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;D;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612383;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;29;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149896,3951;220277,2674;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;D;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612275;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;162;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149887,0398;220277,8273;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van bewijsmateriaal;1/01/1980;3;E;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612532;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;90;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149891,1558;220244,9831;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;E;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122612462;Krabbenscheer;Stratiotes aloides;2764;16/08/2016;18/08/2016;28;ter plaatse;onbekend;onbekend;51809;Tim Vochten;149899,3886;220259,539;ES9583;b4-55-24;b4-55;Rangeerstation Antwerpen-Noord - Buitenweilanden;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;E;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613391;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;1;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150817,1985;219944,2225;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;A;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613999;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;1;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150545,8686;220022,7533;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;A;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613416;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;1;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150837,5951;219940,1202;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;A;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613394;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;1;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150828,7994;219946,6506;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;A;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613914;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;4;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150610,4252;220007,8312;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;B;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613885;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;5;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150649,9088;219991,4135;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;B;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613864;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;2;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150661,5105;219988,0558;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;B;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613420;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;3;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150892,113;219927,6229;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;B;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122614003;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;4;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150525,6603;220022,0045;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;B;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613976;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;3;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150556,5346;220018,8354;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;B;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613913;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;18;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150619,782;219999,8076;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613887;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;9;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150635,5004;219995,144;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613861;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;12;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150710,9103;219980,2246;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613857;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;6;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150703,6125;219982,2764;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613554;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;8;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150680,5964;219987,4986;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613529;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;15;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150685,8364;219982,2738;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122614005;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;16;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150513,4971;220028,7216;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613973;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;18;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150564,7683;220013,7976;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613962;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;10;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150586,8485;220008,948;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
122613938;Krabbenscheer;Stratiotes aloides;2764;18/08/2016;18/08/2016;13;ter plaatse;onbekend;onbekend;51809;Tim Vochten;150601,6312;220004,6575;ES9683;b4-56-31;b4-56;Rangeerstation Antwerpen-Noord - Stadsgracht;Antwerpen;Antwerpen;Antwerpen;losse waarneming;Goedgekeurd op basis van kennisregels;1/01/1980;3;C;10;Planten;Hydrocharitaceae;15/11/2016;;M;
